EventCode,GTPVersion,Description,InformationElement,MessageType
28b933,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,SGSN Context Response
28b934,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,SGSN Context Acknowledge
28b935,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Forward Relocation Request
28b936,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Forward Relocation Response
28b937,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Forward Relocation Complete
28b938,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Relocation Cancel Request
28b939,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Relocation Cancel Response
28b93a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Forward SRNS Context
28b93b,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Forward Relocation Complete Acknowledge
28b93c,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Forward SRNS Context Acknowledge
28b93d,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,UE Registration Query Request
28b93e,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,UE Registration Query Response
28b93f,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b946,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,RAN Information Relay
28b947,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b960,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Notification Request
28b961,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Notification Response
28b962,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Notification Reject Request
28b963,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Notification Reject Response
28b964,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Create MBMS Context Request
28b965,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Create MBMS Context Response
28b966,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Update MBMS Context Request
28b967,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Update MBMS Context Response
28b968,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Delete MBMS Context Request
28b969,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Delete MBMS Context Response
28b96a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b970,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Registration Request
28b971,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Registration Response
28b972,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS De-Registration Request
28b973,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS De-Registration Response
28b974,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Session Start Request
28b975,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Session Start Response
28b976,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Session Stop Request
28b977,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Session Stop Response
28b978,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Session Update Request
28b979,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MBMS Session Update Response
28b97a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b980,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MS Info Change Notification Request
28b981,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,MS Info Change Notification Response
28b982,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b9f0,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Data Record Transfer Request
28b9f1,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,Data Record Transfer Response
28b9f2,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28b9fe,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,End Marker
28b9ff,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Flow Identifier,G-PDU
28ba00,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28ba01,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Echo Request
28ba02,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Echo Response
28ba03,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Version Not Supported
28ba04,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Node Alive Request
28ba05,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Node Alive Response
28ba06,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Redirection Request
28ba07,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Redirection Response
28ba08,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28ba10,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Create PDP Context Request
28ba11,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Create PDP Context Response
28ba12,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Update PDP Context Request
28ba13,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Update PDP Context Response
28ba14,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Delete PDP Context Request
28ba15,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Delete PDP Context Response
28ba16,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Initiate PDP Context Activation Request
28ba17,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Initiate PDP Context Activation Response
28ba18,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28ba1a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Error Indication
28ba1b,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,PDU Notification Request
28ba1c,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,PDU Notification Response
28ba1d,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,PDU Notification Reject Request
28ba1e,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,PDU Notification Reject Response
28ba1f,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Supported Extension Headers Notification
28ba20,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Send Routeing Information for GPRS Request
28ba21,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Send Routeing Information for GPRS Response
28ba22,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Failure Report Request
28ba23,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Failure Report Response
28ba24,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Note MS GPRS Present Request
28ba25,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Note MS GPRS Present Response
28ba26,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28ba30,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Identification Request
28ba31,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Identification Response
28ba32,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,SGSN Context Request
28ba33,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,SGSN Context Response
28ba34,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,SGSN Context Acknowledge
28ba35,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Forward Relocation Request
28ba36,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Forward Relocation Response
28ba37,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Forward Relocation Complete
28ba38,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Relocation Cancel Request
28ba39,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Relocation Cancel Response
28ba3a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Forward SRNS Context
28ba3b,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Forward Relocation Complete Acknowledge
28ba3c,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Forward SRNS Context Acknowledge
28ba3d,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,UE Registration Query Request
28ba3e,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,UE Registration Query Response
28ba3f,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28ba46,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,RAN Information Relay
28ba47,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28ba60,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Notification Request
28ba61,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Notification Response
28ba62,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Notification Reject Request
28ba63,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Notification Reject Response
28ba64,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Create MBMS Context Request
28ba65,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Create MBMS Context Response
28ba66,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Update MBMS Context Request
28ba67,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Update MBMS Context Response
28ba68,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Delete MBMS Context Request
28ba69,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Delete MBMS Context Response
28ba6a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28ba70,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Registration Request
28ba71,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Registration Response
28ba72,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS De-Registration Request
28ba73,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS De-Registration Response
28ba74,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Session Start Request
28ba75,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Session Start Response
28ba76,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Session Stop Request
28ba77,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Session Stop Response
28ba78,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Session Update Request
28ba79,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MBMS Session Update Response
28ba7a,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28ba80,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MS Info Change Notification Request
28ba81,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,MS Info Change Notification Response
28ba82,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28baf0,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Data Record Transfer Request
28baf1,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,Data Record Transfer Response
28baf2,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28bafe,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,End Marker
28baff,GTPv1,Missing mandatory IE in GTPv1 message,MBMS IP Multicast Distribution,G-PDU
28bb00,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28bb01,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Echo Request
28bb02,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Echo Response
28bb03,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Version Not Supported
28bb04,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Node Alive Request
28bb05,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Node Alive Response
28bb06,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Redirection Request
28bb07,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Redirection Response
28bb08,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28bb10,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Create PDP Context Request
28bb11,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Create PDP Context Response
28bb12,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Update PDP Context Request
28bb13,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Update PDP Context Response
28bb14,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Delete PDP Context Request
28bb15,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Delete PDP Context Response
28bb16,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Initiate PDP Context Activation Request
28bb17,GTPv1,Missing mandatory IE in GTPv1 message,MBMS Distribution Acknowledgement,Initiate PDP Context Activation Response
