EventCode,GTPVersion,Description,InformationElement,MessageType
23a734,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,SGSN Context Acknowledge
23a735,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Forward Relocation Request
23a736,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Forward Relocation Response
23a737,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Forward Relocation Complete
23a738,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Relocation Cancel Request
23a739,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Relocation Cancel Response
23a73a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Forward SRNS Context
23a73b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Forward Relocation Complete Acknowledge
23a73c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Forward SRNS Context Acknowledge
23a73d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,UE Registration Query Request
23a73e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,UE Registration Query Response
23a73f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a746,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,RAN Information Relay
23a747,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a760,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Notification Request
23a761,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Notification Response
23a762,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Notification Reject Request
23a763,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Notification Reject Response
23a764,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Create MBMS Context Request
23a765,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Create MBMS Context Response
23a766,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Update MBMS Context Request
23a767,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Update MBMS Context Response
23a768,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Delete MBMS Context Request
23a769,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Delete MBMS Context Response
23a76a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a770,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Registration Request
23a771,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Registration Response
23a772,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS De-Registration Request
23a773,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS De-Registration Response
23a774,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Session Start Request
23a775,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Session Start Response
23a776,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Session Stop Request
23a777,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Session Stop Response
23a778,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Session Update Request
23a779,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MBMS Session Update Response
23a77a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a780,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MS Info Change Notification Request
23a781,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,MS Info Change Notification Response
23a782,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a7f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Data Record Transfer Request
23a7f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,Data Record Transfer Response
23a7f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a7fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,End Marker
23a7ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Enhanced NSAPI,G-PDU
23a800,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23a801,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Echo Request
23a802,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Echo Response
23a803,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Version Not Supported
23a804,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Node Alive Request
23a805,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Node Alive Response
23a806,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Redirection Request
23a807,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Redirection Response
23a808,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a810,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Create PDP Context Request
23a811,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Create PDP Context Response
23a812,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Update PDP Context Request
23a813,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Update PDP Context Response
23a814,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Delete PDP Context Request
23a815,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Delete PDP Context Response
23a816,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Initiate PDP Context Activation Request
23a817,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Initiate PDP Context Activation Response
23a818,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a81a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Error Indication
23a81b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,PDU Notification Request
23a81c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,PDU Notification Response
23a81d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,PDU Notification Reject Request
23a81e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,PDU Notification Reject Response
23a81f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Supported Extension Headers Notification
23a820,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Send Routeing Information for GPRS Request
23a821,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Send Routeing Information for GPRS Response
23a822,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Failure Report Request
23a823,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Failure Report Response
23a824,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Note MS GPRS Present Request
23a825,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Note MS GPRS Present Response
23a826,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a830,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Identification Request
23a831,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Identification Response
23a832,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,SGSN Context Request
23a833,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,SGSN Context Response
23a834,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,SGSN Context Acknowledge
23a835,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Forward Relocation Request
23a836,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Forward Relocation Response
23a837,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Forward Relocation Complete
23a838,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Relocation Cancel Request
23a839,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Relocation Cancel Response
23a83a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Forward SRNS Context
23a83b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Forward Relocation Complete Acknowledge
23a83c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Forward SRNS Context Acknowledge
23a83d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,UE Registration Query Request
23a83e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,UE Registration Query Response
23a83f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a846,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,RAN Information Relay
23a847,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a860,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Notification Request
23a861,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Notification Response
23a862,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Notification Reject Request
23a863,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Notification Reject Response
23a864,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Create MBMS Context Request
23a865,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Create MBMS Context Response
23a866,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Update MBMS Context Request
23a867,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Update MBMS Context Response
23a868,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Delete MBMS Context Request
23a869,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Delete MBMS Context Response
23a86a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a870,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Registration Request
23a871,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Registration Response
23a872,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS De-Registration Request
23a873,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS De-Registration Response
23a874,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Session Start Request
23a875,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Session Start Response
23a876,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Session Stop Request
23a877,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Session Stop Response
23a878,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Session Update Request
23a879,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MBMS Session Update Response
23a87a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a880,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MS Info Change Notification Request
23a881,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,MS Info Change Notification Response
23a882,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a8f0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Data Record Transfer Request
23a8f1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,Data Record Transfer Response
23a8f2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a8fe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,End Marker
23a8ff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,MBMS Session Duration,G-PDU
23a900,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
23a901,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Echo Request
23a902,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Echo Response
23a903,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Version Not Supported
23a904,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Node Alive Request
23a905,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Node Alive Response
23a906,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Redirection Request
23a907,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Redirection Response
23a908,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a910,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Create PDP Context Request
23a911,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Create PDP Context Response
23a912,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Update PDP Context Request
23a913,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Update PDP Context Response
23a914,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Delete PDP Context Request
23a915,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Delete PDP Context Response
23a916,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Initiate PDP Context Activation Request
23a917,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Initiate PDP Context Activation Response
23a918,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,For future use. Shall not be sent. If received shall be treated as an Unknown message.
23a91a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,Error Indication
23a91b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,PDU Notification Request
23a91c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Additional MBMS Trace Info,PDU Notification Response
